Fecha;Provincia;test_rapidos_total;test_rapidos_positivos;test_antigenos_total;test_antigenos_positivos;pcr_total;pcr_positivos;codigo_ine;total_pruebas;total_pruebas_positivas;test_porcentaje;pcr_porcentaje;porcentaje_total;sigla;antigenos_porcentaje
2024-08-17;León;94929;6582;558719;106805;587819;52163;24089;1241467;165550;6.933603008564296;8.873990122809913;13.335030250502028;LE;19
2024-08-17;Ávila;47661;1998;213307;40008;199396;14364;5019;460364;56370;4.19210675394977;7.203755341130213;12.244658574519294;AV;18
2024-08-17;Palencia;43255;1625;237894;46147;239858;21955;34120;521007;69727;3.756791122413594;9.153332388329762;13.383121531956386;PA;19
2024-08-17;Salamanca;62156;3994;299667;83899;433009;35899;37274;794832;123792;6.425767423901152;8.29058980298331;15.574611993477866;SA;27
2024-08-17;Soria;42499;2778;110134;22840;175429;11498;42173;328062;37116;6.536624391162145;6.554218515752812;11.31371509044022;SO;20
2024-08-16;Ávila;47661;1998;213298;40006;199386;14364;5019;460345;56368;4.19210675394977;7.204116638078903;12.244729496355994;AV;18
2024-08-16;Salamanca;62156;3994;299655;83899;433008;35899;37274;794819;123792;6.425767423901152;8.290608949488231;15.574866730664466;SA;27
2024-08-16;Soria;42499;2778;110125;22836;175418;11497;42173;328042;37111;6.536624391162145;6.5540594465790285;11.312880667719377;SO;20
2024-08-16;Zamora;41798;1944;171011;41344;250559;20974;49275;463368;64262;4.650940236374946;8.370882706268782;13.868458762797603;ZA;24
2024-08-16;Castilla y León;543276;32422;2744187;613343;3471896;282594;99999;6759359;928359;5.967869002127832;8.139471919665796;13.734423633957007;CyL;22
2024-08-16;León;94929;6582;558656;106791;587797;52162;24089;1241382;165535;6.933603008564296;8.874152130752625;13.334734996963062;LE;19
2024-08-16;Palencia;43255;1625;237886;46146;239848;21954;34120;520989;69725;3.756791122413594;9.153297088155831;13.38320002917528;PA;19
2024-08-16;Segovia;44268;5266;182146;31737;243942;20337;40004;470356;57340;11.895726032348424;8.336817768158005;12.190766143091615;SE;17
2024-08-16;Valladolid;88204;3707;576343;148095;779020;63658;47186;1443567;215460;4.2027572445694075;8.171548869091936;14.925528222798109;VA;25
2024-08-16;Burgos;78506;4528;395067;92489;562918;41749;9059;1036491;138766;5.7677120220110565;7.416533136264962;13.388056432713839;BU;23
2024-08-15;Ávila;47661;1998;213290;40003;199370;14361;5019;460321;56362;4.19210675394977;7.203190048653258;12.244064468055987;AV;18
2024-08-15;Burgos;78506;4528;395057;92489;562884;41747;9059;1036447;138764;5.7677120220110565;7.416625805672217;13.388431825264583;BU;23
2024-08-15;Salamanca;62156;3994;299630;83895;433007;35899;37274;794793;123788;6.425767423901152;8.290628096081587;15.57487295434157;SA;27
2024-08-15;Soria;42499;2778;110113;22834;175404;11496;42173;328016;37108;6.536624391162145;6.554012451255388;11.312862787181114;SO;20
2024-08-15;Zamora;41798;1944;170991;41343;250542;20974;49275;463331;64261;4.650940236374946;8.37145069489347;13.869350421189171;ZA;24
2024-08-15;León;94929;6582;558600;106785;587775;52162;24089;1241304;165529;6.933603008564296;8.874484283952192;13.335089550988316;LE;19
2024-08-15;Castilla y León;543276;32422;2744002;613315;3471730;282583;99999;6759008;928320;5.967869002127832;8.139544261794553;13.734559864406137;CyL;22
2024-08-15;Palencia;43255;1625;237870;46144;239840;21954;34120;520965;69723;3.756791122413594;9.153602401601066;13.383432668221474;PA;19
2024-08-15;Segovia;44268;5266;182137;31737;243921;20336;40004;470326;57339;11.895726032348424;8.337125544746044;12.191331119266211;SE;17
2024-08-15;Valladolid;88204;3707;576314;148085;778987;63654;47186;1443505;215446;4.2027572445694075;8.171381550654889;14.925199427781685;VA;25
2024-08-14;Ávila;47661;1998;213281;39999;199361;14361;5019;460303;56358;4.19210675394977;7.203515231163568;12.243674275422928;AV;18
2024-08-14;Palencia;43255;1625;237862;46142;239836;21954;34120;520953;69721;3.756791122413594;9.153755065961741;13.383357039886516;PA;19
2024-08-14;Valladolid;88204;3707;576308;148085;778948;63652;47186;1443460;215444;4.2027572445694075;8.171533914972501;14.925526166294874;VA;25
2024-08-14;Burgos;78506;4528;395052;92488;562848;41746;9059;1036406;138762;5.7677120220110565;7.416922508385923;13.388768494200148;BU;23
2024-08-14;Zamora;41798;1944;170979;41342;250536;20974;49275;463313;64260;4.650940236374946;8.371651179870359;13.86967341732263;ZA;24
2024-08-14;Castilla y León;543276;32422;2743915;613299;3471596;282574;99999;6758787;928295;5.967869002127832;8.139599192993655;13.734639070590626;CyL;22
2024-08-14;León;94929;6582;558578;106778;587765;52159;24089;1241272;165519;6.933603008564296;8.87412486282783;13.334627704483786;LE;19
2024-08-14;Salamanca;62156;3994;299621;83894;433007;35899;37274;794784;123787;6.425767423901152;8.290628096081587;15.574923501228009;SA;28
2024-08-14;Segovia;44268;5266;182124;31737;243905;20336;40004;470297;57339;11.895726032348424;8.337672454439229;12.192082875289445;SE;17
2024-08-14;Soria;42499;2778;110110;22834;175390;11493;42173;327999;37105;6.536624391162145;6.552825132561719;11.312534489434418;SO;20
2024-08-13;Castilla y León;543273;32421;2743708;613256;3471421;282562;99999;6758402;928239;5.9677178876918235;8.139663843711265;13.734592881571709;CyL;22
2024-08-13;Ávila;47661;1998;213256;39991;199348;14361;5019;460265;56350;4.19210675394977;7.203984991070891;12.242946997925108;AV;18
2024-08-13;Burgos;78504;4527;395040;92485;562801;41744;9059;1036345;138756;5.766585142158362;7.417186536626623;13.388977608807878;BU;23
2024-08-13;León;94929;6582;558504;106767;587751;52158;24089;1241184;165507;6.933603008564296;8.874166100950912;13.334606311392994;LE;19
2024-08-13;Palencia;43255;1625;237848;46138;239825;21953;34120;520928;69716;3.756791122413594;9.153757948504119;13.38303949874071;PA;19
2024-08-13;Soria;42499;2778;110097;22830;175375;11492;42173;327971;37100;6.536624391162145;6.552815395580898;11.311975753953856;SO;20
2024-08-13;Salamanca;62156;3994;299602;83892;433007;35899;37274;794765;123785;6.425767423901152;8.290628096081587;15.575044195454002;SA;28
2024-08-13;Segovia;44267;5266;182113;31734;243898;20336;40004;470278;57336;11.89599475907561;8.33791174999385;12.19193753481983;SE;17
2024-08-13;Valladolid;88204;3707;576284;148080;778893;63649;47186;1443381;215436;4.2027572445694075;8.17172576977839;14.925788824987999;VA;25
2024-08-13;Zamora;41798;1944;170964;41339;250523;20970;49275;463285;64253;4.650940236374946;8.370488937143495;13.869000723097013;ZA;24
2024-08-12;Ávila;47661;1998;213243;39987;199335;14361;5019;460239;56346;4.19210675394977;7.2044548122507335;12.242769517576738;AV;18
2024-08-12;León;94929;6582;558444;106759;587727;52156;24089;1241100;165497;6.933603008564296;8.874188186011532;13.334703085972121;LE;19
2024-08-12;Palencia;43255;1625;237823;46132;239809;21952;34120;520887;69709;3.756791122413594;9.153951686550545;13.38274904153876;PA;19
2024-08-12;Salamanca;62156;3994;299576;83889;433006;35899;37274;794738;123782;6.425767423901152;8.290647242763379;15.575195850708031;SA;28
2024-08-12;Soria;42499;2778;110084;22827;175361;11490;42173;327944;37095;6.536624391162145;6.55219803719185;11.31138243114678;SO;20
2024-08-12;Valladolid;88204;3707;576263;148077;778844;63644;47186;1443311;215428;4.2027572445694075;8.171597906641125;14.925958438617872;VA;25
2024-08-12;Burgos;78500;4526;395034;92485;562762;41742;9059;1036296;138753;5.765605095541401;7.417345165451825;13.389321197804488;BU;23
2024-08-12;Zamora;41798;1944;170952;41335;250508;20968;49275;463258;64247;4.650940236374946;8.370191770322705;13.86851387347871;ZA;24
2024-08-12;Segovia;44267;5266;182095;31731;243885;20336;40004;470247;57333;11.89599475907561;8.338356192467762;12.192103298904618;SE;17
2024-08-12;Castilla y León;543269;32420;2743514;613222;3471237;282548;99999;6758020;928190;5.967577756139224;8.13969198876366;13.734644170925803;CyL;22
2024-08-11;Ávila;47661;1998;213225;39984;199312;14360;5019;460198;56342;4.19210675394977;7.204784458537368;12.242991060369667;AV;18
2024-08-11;Burgos;78500;4526;395015;92480;562727;41738;9059;1036242;138744;5.765605095541401;7.417095678721654;13.389150410811373;BU;23
2024-08-11;Valladolid;88204;3707;576241;148076;778776;63642;47186;1443221;215425;4.2027572445694075;8.172054608770686;14.926681360650933;VA;25
2024-08-11;Salamanca;62156;3994;299554;83889;433005;35899;37274;794715;123782;6.425767423901152;8.290666389533609;15.575646615453339;SA;28
2024-08-11;Segovia;44266;5265;182080;31731;243865;20336;40004;470211;57332;11.894004427777528;8.339040042646547;12.192824072597196;SE;17
2024-08-11;Soria;42499;2778;110074;22824;175344;11490;42173;327917;37092;6.536624391162145;6.552833287708733;11.311398921068442;SO;20
2024-08-11;Zamora;41798;1944;170933;41333;250491;20966;49275;463222;64243;4.650940236374946;8.369961395818612;13.868728169214762;ZA;24
2024-08-11;León;94928;6582;558372;106750;587698;52151;24089;1240998;165483;6.933676049216247;8.873775306364834;13.334670966431855;LE;19
2024-08-11;Palencia;43255;1625;237808;46131;239795;21951;34120;520858;69707;3.756791122413594;9.154069100690172;13.383110175902068;PA;19
2024-08-11;Castilla y León;543267;32419;2743302;613198;3471013;282533;99999;6757582;928150;5.9674156538129495;8.139785129009889;13.734942469066599;CyL;22
2024-08-10;Ávila;47661;1998;213219;39984;199301;14360;5019;460181;56342;4.19210675394977;7.205182111479622;12.243443340772435;AV;18
2024-08-10;Burgos;78500;4526;395010;92479;562695;41736;9059;1036205;138741;5.765605095541401;7.417162050489163;13.389338982151216;BU;23
2024-08-10;Palencia;43255;1625;237801;46131;239787;21951;34120;520843;69707;3.756791122413594;9.154374507375296;13.383495602321622;PA;19
2024-08-10;Salamanca;62156;3994;299543;83887;433005;35899;37274;794704;123780;6.425767423901152;8.290666389533609;15.575610541786627;SA;28
2024-08-10;Soria;42499;2778;110066;22823;175335;11489;42173;327900;37090;6.536624391162145;6.552599309892491;11.311375419335164;SO;20
2024-08-10;Zamora;41798;1944;170921;41329;250484;20966;49275;463203;64239;4.650940236374946;8.37019530189553;13.868433494601721;ZA;24
2024-08-10;Castilla y León;543266;32419;2743196;613183;3470899;282528;99999;6757361;928130;5.967426638147795;8.139908421420502;13.735095697861933;CyL;22
2024-08-10;León;94927;6582;558329;106745;587697;52151;24089;1240953;165478;6.933749091407081;8.873790405600165;13.334751598166894;LE;19
2024-08-10;Segovia;44266;5265;182070;31730;243858;20336;40004;470194;57331;11.894004427777528;8.339279416709724;12.193052229505268;SE;17
2024-08-10;Valladolid;88204;3707;576237;148075;778737;63640;47186;1443178;215422;4.2027572445694075;8.172207048079134;14.926918231846662;VA;25
2024-08-09;Burgos;78500;4526;395001;92478;562669;41735;9059;1036170;138739;5.765605095541401;7.417327060847496;13.389598231950355;BU;23
2024-08-09;Soria;42499;2778;110063;22823;175323;11488;42173;327885;37089;6.536624391162145;6.552477427376899;11.311587904295713;SO;20
2024-08-09;Valladolid;88204;3707;576231;148073;778697;63639;47186;1443132;215419;4.2027572445694075;8.172498417227754;14.927186147906083;VA;25
2024-08-09;Zamora;41798;1944;170903;41321;250482;20965;49275;463183;64230;4.650940236374946;8.36986290432047;13.867089249821346;ZA;24
2024-08-09;Castilla y León;543264;32419;2743087;613158;3470762;282521;99999;6757113;928098;5.9674486069388;8.140028039952034;13.735126229204692;CyL;22
2024-08-09;León;94927;6582;558290;106737;587678;52150;24089;1240895;165469;6.933749091407081;8.873907139624079;13.33464958759605;LE;19
2024-08-09;Palencia;43255;1625;237790;46130;239774;21951;34120;520819;69706;3.756791122413594;9.154870836704564;13.383920325487358;PA;19
2024-08-09;Segovia;44266;5265;182064;31729;243844;20336;40004;470174;57330;11.894004427777528;8.339758206066174;12.193358203558683;SE;17
2024-08-09;Ávila;47659;1998;213208;39981;199291;14358;5019;460158;56337;4.192282674835813;7.204540094635482;12.242968719439846;AV;18
2024-08-09;Salamanca;62156;3994;299537;83886;433004;35899;37274;794697;123779;6.425767423901152;8.290685536392274;15.575621903694111;SA;28
2024-08-08;Burgos;78498;4526;394990;92477;562635;41734;9059;1036123;138737;5.765751993681368;7.41759755436473;13.390012575727015;BU;23
2024-08-08;Segovia;44265;5265;182056;31728;243828;20335;40004;470149;57328;11.894273127753303;8.339895336056564;12.193581183837464;SE;17
2024-08-08;Soria;42499;2778;110051;22819;175310;11487;42173;327860;37084;6.536624391162145;6.552392903998632;11.310925394985665;SO;20
2024-08-08;Ávila;47659;1998;213194;39974;199267;14356;5019;460120;56328;4.192282674835813;7.204404141177415;12.242023819873078;AV;18
2024-08-08;León;94926;6582;558217;106719;587659;52147;24089;1240802;165448;6.933822135136844;8.873683547771751;13.333956586143477;LE;19
2024-08-08;Salamanca;62156;3994;299514;83878;433001;35899;37274;794671;123771;6.425767423901152;8.290742977498896;15.575124800074496;SA;28
2024-08-08;Valladolid;88204;3707;576199;148065;778639;63636;47186;1443042;215408;4.2027572445694075;8.172721890375385;14.927354851764537;VA;25
2024-08-08;Palencia;43254;1624;237773;46126;239760;21949;34120;520787;69699;3.754566051694641;9.154571237904571;13.383398587138313;PA;19
2024-08-08;Zamora;41798;1944;170893;41319;250468;20964;49275;463159;64227;4.650940236374946;8.369931488253988;13.867160089731604;ZA;24
2024-08-08;Castilla y León;543259;32418;2742887;613105;3470567;282507;99999;6756713;928030;5.967319455361071;8.14008200965433;13.734932947425769;CyL;22
2024-08-07;Salamanca;62156;3994;299493;83872;433000;35899;37274;794649;123765;6.425767423901152;8.290762124711316;15.574800949853332;SA;28
2024-08-07;Soria;42499;2778;110040;22816;175301;11487;42173;327840;37081;6.536624391162145;6.552729305594378;11.310700341630064;SO;20
2024-08-07;Valladolid;88204;3707;576170;148059;778593;63633;47186;1442967;215399;4.2027572445694075;8.172819431975372;14.927507004664694;VA;25
2024-08-07;Castilla y León;543258;32418;2742686;613068;3470405;282496;99999;6756349;927982;5.967330439680594;8.140145026300964;13.734962477515595;CyL;22
2024-08-07;Ávila;47659;1998;213171;39969;199248;14356;5019;460078;56323;4.192282674835813;7.2050911426965385;12.242054608131665;AV;18
2024-08-07;León;94926;6582;558152;106705;587641;52147;24089;1240719;165434;6.933822135136844;8.873955357097275;13.333720205783905;LE;19
2024-08-07;Segovia;44264;5265;182050;31727;243815;20332;40004;470129;57324;11.894541839869872;8.339109570781126;12.193249086952731;SE;17
2024-08-07;Burgos;78498;4526;394981;92477;562598;41731;9059;1036077;138734;5.765751993681368;7.417552142026812;13.390317515010949;BU;23
2024-08-07;Palencia;43254;1624;237755;46125;239748;21947;34120;520757;69696;3.754566051694641;9.154195238333584;13.38359349946328;PA;19
2024-08-07;Zamora;41798;1944;170874;41318;250461;20964;49275;463133;64226;4.650940236374946;8.370165414974787;13.8677226628204;ZA;24
2024-08-06;Ávila;47659;1998;213155;39964;199230;14354;5019;460044;56316;4.192282674835813;7.204738242232596;12.241437775517126;AV;18
2024-08-06;Burgos;78498;4526;394965;92474;562552;41728;9059;1036015;138728;5.765751993681368;7.417625392852571;13.390539712262854;BU;23
2024-08-06;León;94926;6582;558070;106692;587608;52144;24089;1240604;165418;6.933822135136844;8.873943172999686;13.333666504380123;LE;19
2024-08-06;Salamanca;62156;3994;299467;83869;433000;35899;37274;794623;123762;6.425767423901152;8.290762124711316;15.574933018550935;SA;28
2024-08-06;Valladolid;88204;3707;576135;148047;778526;63631;47186;1442865;215385;4.2027572445694075;8.173265889642735;14.927591978459523;VA;25
2024-08-06;Castilla y León;543256;32418;2742445;613023;3470192;282484;99999;6755893;927925;5.967352408440956;8.140298865307741;13.735045833319148;CyL;22
2024-08-06;Palencia;43253;1624;237735;46123;239741;21946;34120;520729;69693;3.7546528564492636;9.154045407335417;13.383737030201889;PA;19
2024-08-06;Segovia;44263;5265;182035;31727;243796;20332;40004;470094;57324;11.894810564128052;8.339759471033158;12.194156913298192;SE;17
2024-08-06;Soria;42499;2778;110028;22815;175291;11487;42173;327818;37080;6.536624391162145;6.553103125659618;11.311154360041243;SO;20
2024-08-06;Zamora;41798;1944;170855;41312;250448;20963;49275;463101;64219;4.650940236374946;8.37020060052386;13.867169364782198;ZA;24
2024-08-05;Ávila;47659;1998;213138;39963;199216;14353;5019;460013;56314;4.192282674835813;7.204742590956549;12.24182794834059;AV;18
2024-08-05;Burgos;78496;4525;394957;92473;562500;41727;9059;1035953;138725;5.764624949041989;7.4181333333333335;13.391051524538275;BU;23
2024-08-05;León;94926;6582;557981;106676;587586;52143;24089;1240493;165401;6.933822135136844;8.874105237360999;13.333489185348082;LE;19
2024-08-05;Palencia;43253;1624;237718;46122;239735;21946;34120;520706;69692;3.7546528564492636;9.154274511439715;13.384136153606836;PA;19
2024-08-05;Salamanca;62156;3994;299442;83864;433000;35899;37274;794598;123757;6.425767423901152;8.290762124711316;15.57479379510142;SA;28
2024-08-05;Castilla y León;543253;32417;2742204;612983;3470023;282477;99999;6755480;927877;5.9672012855888505;8.140493593270131;13.735174998667748;CyL;22
2024-08-05;Segovia;44262;5265;182026;31726;243782;20332;40004;470070;57323;11.89507930052867;8.340238409726723;12.194566766651775;SE;17
2024-08-05;Zamora;41798;1944;170837;41310;250440;20963;49275;463075;64217;4.650940236374946;8.370467976361603;13.86751606111321;ZA;24
2024-08-05;Soria;42499;2778;110005;22810;175281;11487;42173;327785;37075;6.536624391162145;6.5534769883786606;11.310767728846653;SO;20
2024-08-05;Valladolid;88204;3707;576100;148039;778483;63627;47186;1442787;215373;4.2027572445694075;8.17320352531783;14.927567270844552;VA;25
2024-08-04;Palencia;43253;1624;237697;46121;239727;21945;34120;520677;69690;3.7546528564492636;9.154162860253539;13.384497490766828;PA;19
2024-08-04;Soria;42499;2778;109987;22803;175266;11486;42173;327752;37067;6.536624391162145;6.553467301130852;11.30946569357319;SO;20
